,rerun,bootstrap,subject,ism_repref_corr,sub_rep_ism_gsm_corr,sub_ref_ism_gsm_corr
0,21,800,7,0.646182624,0.00935587,0.005881926
0,21,800,23,0.575855774,0.01174728,0.006946261
0,21,800,0,0.66686466,0.005194185,0.007276546
0,21,800,10,0.484153514,0.008526424,0.006780116
0,21,800,16,0.586081395,0.008550464,0.004133257
0,21,800,12,0.534020626,0.004706516,0.007586441
0,21,800,2,0.406441276,0.004949521,0.003708828
0,21,800,13,0.309710931,0.005403788,0.005804729
0,21,800,5,0.659602832,0.009160184,0.018656854
0,21,800,1,0.621725967,0.006800192,0.009349538
0,21,800,22,0.515352334,0.007212441,0.007339883
0,21,800,15,0.391181984,0.006807425,0.007787976
0,21,800,18,0.537489208,0.00351669,0.006378071
0,21,800,17,0.361723699,0.005396606,0.004730752
0,21,800,3,0.484350103,0.009507626,0.011323697
0,22,800,20,0.722563455,0.015509179,0.003966295
0,22,800,19,0.716657331,0.005790691,0.009244163
0,22,800,9,0.508805006,0.012375003,0.00338324
0,22,800,14,0.728674735,0.003162819,0.006849152
0,22,800,21,0.556842643,0.006154696,0.007338067
0,22,800,8,0.663072412,0.009788082,0.004987668
0,22,800,4,0.719914227,0.011167541,0.006395247
0,22,800,11,0.603927688,0.011713455,0.003345488
0,22,800,6,0.610538693,0.009598397,0.005291528
0,22,800,7,0.673409462,0.009257541,0.005881926
0,22,800,23,0.620242132,0.013546479,0.006946261
0,22,800,0,0.678580541,0.004482247,0.007276546
0,22,800,10,0.562134698,0.007382811,0.006780116
0,22,800,16,0.630665195,0.009381754,0.004133257
0,22,800,12,0.577883268,0.006171548,0.007586441
0,22,800,2,0.435947754,0.006037251,0.003708828
0,22,800,13,0.449037842,0.008437939,0.005804729
0,22,800,5,0.691263558,0.00999298,0.018656854
0,22,800,1,0.659432505,0.006352408,0.009349538
0,22,800,22,0.566169763,0.006052257,0.007339883
0,22,800,15,0.438735245,0.007908452,0.007787976
0,22,800,18,0.570256067,0.004127869,0.006378071
0,22,800,17,0.382576128,0.006488637,0.004730752
0,22,800,3,0.484828955,0.007897815,0.011323697
0,23,800,20,0.714068416,0.016087711,0.003966295
0,23,800,19,0.700469656,0.005297109,0.009244163
0,23,800,9,0.50985614,0.01272929,0.00338324
0,23,800,14,0.730399575,0.003471839,0.006849152
0,23,800,21,0.55649408,0.004980227,0.007338067
0,23,800,8,0.668053939,0.009371781,0.004987668
0,23,800,4,0.722092651,0.011245305,0.006395247
0,23,800,11,0.60949413,0.01086603,0.003345488
0,23,800,6,0.614699221,0.009094517,0.005291528
0,23,800,7,0.681473325,0.00938624,0.005881926
0,23,800,23,0.618620543,0.014070324,0.006946261
0,23,800,0,0.673278127,0.005340147,0.007276546
0,23,800,10,0.546159434,0.007160196,0.006780116
0,23,800,16,0.621108207,0.008619603,0.004133257
0,23,800,12,0.563158479,0.006217345,0.007586441
0,23,800,2,0.4412451,0.006527117,0.003708828
0,23,800,13,0.448888749,0.008596724,0.005804729
0,23,800,5,0.691559104,0.008973884,0.018656854
0,23,800,1,0.679397586,0.006221468,0.009349538
0,23,800,22,0.566089597,0.00655096,0.007339883
0,23,800,15,0.440159692,0.009562269,0.007787976
0,23,800,18,0.573406539,0.004495428,0.006378071
0,23,800,17,0.391326296,0.005651137,0.004730752
0,23,800,3,0.477777597,0.009023214,0.011323697
0,24,800,20,0.70209341,0.014284551,0.003966295
0,24,800,19,0.702813323,0.008176859,0.009244163
0,24,800,9,0.451657855,0.008786462,0.00338324
0,24,800,14,0.719410166,0.003068546,0.006849152
0,24,800,21,0.539330304,0.006063677,0.007338067
0,24,800,8,0.646622262,0.009271743,0.004987668
0,24,800,4,0.699039233,0.011613803,0.006395247
0,24,800,11,0.589623864,0.014779099,0.003345488
0,24,800,6,0.606503694,0.010305903,0.005291528
0,24,800,7,0.675211881,0.008760775,0.005881926
0,24,800,23,0.6278316,0.01495643,0.006946261
0,24,800,0,0.668962272,0.006071655,0.007276546
0,24,800,10,0.530754767,0.006212331,0.006780116
0,24,800,16,0.623327026,0.009952915,0.004133257
0,24,800,12,0.538154714,0.004558054,0.007586441
0,24,800,2,0.430280178,0.00610611,0.003708828
0,24,800,13,0.335727176,0.007779806,0.005804729
0,24,800,5,0.671626853,0.007879643,0.018656854
0,24,800,1,0.663367952,0.006494773,0.009349538
0,24,800,22,0.542207249,0.004481571,0.007339883
0,24,800,15,0.407178582,0.008584562,0.007787976
0,24,800,18,0.576519402,0.00399657,0.006378071
0,24,800,17,0.382111154,0.006119224,0.004730752
0,24,800,3,0.493989535,0.008377553,0.011323697
0,25,800,20,0.714093602,0.016192499,0.003966295
0,25,800,19,0.70020012,0.005308879,0.009244163
0,25,800,9,0.508927038,0.012555588,0.00338324
0,25,800,14,0.729905085,0.00317889,0.006849152
0,25,800,21,0.55697558,0.004908377,0.007338067
0,25,800,8,0.667568225,0.008975627,0.004987668
0,25,800,4,0.721475354,0.011079349,0.006395247
0,25,800,11,0.609856748,0.010713716,0.003345488
0,25,800,6,0.614857765,0.009637796,0.005291528
0,25,800,7,0.6819761,0.009114168,0.005881926
0,25,800,23,0.619084787,0.013889088,0.006946261
0,25,800,0,0.671409318,0.005140701,0.007276546
0,25,800,10,0.544491858,0.007184564,0.006780116
0,25,800,16,0.620954949,0.008646996,0.004133257
0,25,800,12,0.563337508,0.005661623,0.007586441
0,25,800,2,0.440058775,0.006617865,0.003708828
0,25,800,13,0.44858795,0.008304457,0.005804729
0,25,800,5,0.69197333,0.00870198,0.018656854
0,25,800,1,0.678904796,0.006383722,0.009349538
0,25,800,22,0.565876396,0.006162454,0.007339883
0,25,800,15,0.439002956,0.009538489,0.007787976
0,25,800,18,0.574030416,0.003971091,0.006378071
0,25,800,17,0.390578624,0.005429274,0.004730752
0,25,800,3,0.478270996,0.009393433,0.011323697
0,26,800,20,0.712848667,0.014852821,0.003966295
0,26,800,19,0.699255695,0.005484771,0.009244163
0,26,800,9,0.509115539,0.012481485,0.00338324
0,26,800,14,0.716260166,0.004084151,0.006849152
0,26,800,21,0.537983153,0.005649686,0.007338067
0,26,800,8,0.648502115,0.007622704,0.004987668
0,26,800,4,0.705042982,0.011420936,0.006395247
0,26,800,11,0.580136095,0.011166771,0.003345488
0,26,800,6,0.599570546,0.009356362,0.005291528
0,26,800,7,0.663332554,0.008250047,0.005881926
0,26,800,23,0.638425571,0.01340986,0.006946261
0,26,800,0,0.665247651,0.00508334,0.007276546
0,26,800,10,0.529222386,0.007101523,0.006780116
0,26,800,16,0.61159992,0.008247773,0.004133257
0,26,800,12,0.578966649,0.005392674,0.007586441
0,26,800,2,0.422947609,0.005811132,0.003708828
0,26,800,13,0.449946971,0.008555144,0.005804729
0,26,800,5,0.670652485,0.011398787,0.018656854
0,26,800,1,0.663202264,0.006337367,0.009349538
0,26,800,22,0.581005436,0.005616551,0.007339883
0,26,800,15,0.444895797,0.007342982,0.007787976
0,26,800,18,0.559508999,0.003048169,0.006378071
0,26,800,17,0.394823474,0.00582571,0.004730752
0,26,800,3,0.472743367,0.008818531,0.011323697
0,27,800,20,0.713952178,0.015582679,0.003966295
0,27,800,19,0.701368949,0.005077077,0.009244163
0,27,800,9,0.353067433,0.008130865,0.00338324
0,27,800,14,0.731442526,0.003168213,0.006849152
0,27,800,21,0.558252698,0.005041896,0.007338067
0,27,800,8,0.669701945,0.009401246,0.004987668
0,27,800,4,0.723055763,0.010746194,0.006395247
0,27,800,11,0.610639753,0.010068165,0.003345488
0,27,800,6,0.614810013,0.008600783,0.005291528
0,27,800,7,0.681978316,0.009694571,0.005881926
0,27,800,23,0.62102149,0.014047029,0.006946261
0,27,800,0,0.673851644,0.005102343,0.007276546
0,27,800,10,0.547367118,0.00723676,0.006780116
0,27,800,16,0.622891508,0.008628063,0.004133257
0,27,800,12,0.563429063,0.006413699,0.007586441
0,27,800,2,0.443122473,0.006127737,0.003708828
0,27,800,13,0.317120957,0.004823139,0.005804729
0,27,800,5,0.692712283,0.008749188,0.018656854
0,27,800,1,0.679772411,0.006089529,0.009349538
0,27,800,22,0.566838108,0.005729443,0.007339883
0,27,800,15,0.441745115,0.008231209,0.007787976
0,27,800,18,0.57331357,0.0041816,0.006378071
0,27,800,17,0.387697108,0.005823629,0.004730752
0,27,800,3,0.480100088,0.008905856,0.011323697
0,28,800,20,0.716129503,0.016396207,0.003966295
0,28,800,19,0.701476664,0.004941327,0.009244163
0,28,800,9,0.508760301,0.013204049,0.00338324
0,28,800,14,0.731279958,0.003380277,0.006849152
0,28,800,21,0.558437417,0.004890522,0.007338067
0,28,800,8,0.670700449,0.008594761,0.004987668
0,28,800,4,0.724008411,0.011382234,0.006395247
0,28,800,11,0.611281593,0.011309399,0.003345488
0,28,800,6,0.61605901,0.009970878,0.005291528
0,28,800,7,0.683636821,0.009745469,0.005881926
0,28,800,23,0.621483171,0.013938866,0.006946261
0,28,800,0,0.675064404,0.004972675,0.007276546
0,28,800,10,0.54660333,0.007274477,0.006780116
0,28,800,16,0.622843865,0.008671789,0.004133257
0,28,800,12,0.566214386,0.005950422,0.007586441
0,28,800,2,0.440801361,0.00620889,0.003708828
0,28,800,13,0.447810863,0.008397951,0.005804729
0,28,800,5,0.690390908,0.009511695,0.018656854
0,28,800,1,0.680097467,0.00625411,0.009349538
0,28,800,22,0.565998623,0.006220178,0.007339883
0,28,800,15,0.441181396,0.009590734,0.007787976
0,28,800,18,0.575157142,0.003815179,0.006378071
0,28,800,17,0.390151236,0.006167275,0.004730752
0,28,800,3,0.479866426,0.009223423,0.011323697
0,29,800,20,0.722209411,0.015742933,0.003966295
0,29,800,19,0.716866369,0.005590191,0.009244163
0,29,800,9,0.509675781,0.01287267,0.00338324
0,29,800,14,0.729082108,0.003169283,0.006849152
0,29,800,21,0.55554016,0.0059902,0.007338067
0,29,800,8,0.661781997,0.009185079,0.004987668
0,29,800,4,0.719093023,0.011318223,0.006395247
0,29,800,11,0.604321957,0.011245522,0.003345488
0,29,800,6,0.609534578,0.009470522,0.005291528
0,29,800,7,0.671491254,0.009368354,0.005881926
0,29,800,23,0.619782715,0.01397589,0.006946261
0,29,800,0,0.678887094,0.00485437,0.007276546
0,29,800,10,0.561441313,0.007336105,0.006780116
0,29,800,16,0.630365604,0.008881495,0.004133257
0,29,800,12,0.577753307,0.006344901,0.007586441
0,29,800,2,0.432391143,0.005696117,0.003708828
0,29,800,13,0.449391078,0.008502584,0.005804729
0,29,800,5,0.690704197,0.010167925,0.018656854
0,29,800,1,0.657949325,0.006464836,0.009349538
0,29,800,22,0.566058405,0.005861723,0.007339883
0,29,800,15,0.436913319,0.007843432,0.007787976
0,29,800,18,0.567606976,0.003986154,0.006378071
0,29,800,17,0.381964854,0.006825734,0.004730752
0,29,800,3,0.483704356,0.007688223,0.011323697
0,30,800,20,0.722066858,0.015101544,0.003966295
0,30,800,19,0.716641893,0.005260356,0.009244163
0,30,800,9,0.508496114,0.013490802,0.00338324
0,30,800,14,0.728730436,0.003198554,0.006849152
0,30,800,21,0.555709277,0.005883918,0.007338067
0,30,800,8,0.662143113,0.009125055,0.004987668
0,30,800,4,0.719052581,0.011322872,0.006395247
0,30,800,11,0.604008216,0.010548697,0.003345488
0,30,800,6,0.609500015,0.008781395,0.005291528
0,30,800,7,0.671627506,0.009149049,0.005881926
0,30,800,23,0.619919643,0.014284364,0.006946261
0,30,800,0,0.678813069,0.004516842,0.007276546
0,30,800,10,0.561814397,0.006936332,0.006780116
0,30,800,16,0.629613858,0.008768824,0.004133257
0,30,800,12,0.577385258,0.005982848,0.007586441
0,30,800,2,0.43289102,0.00579244,0.003708828
0,30,800,13,0.448978977,0.007931319,0.005804729
0,30,800,5,0.690130925,0.00959934,0.018656854
0,30,800,1,0.658601063,0.005755299,0.009349538
0,30,800,22,0.564938891,0.005140469,0.007339883
0,30,800,15,0.436408046,0.006811437,0.007787976
0,30,800,18,0.567715377,0.004349462,0.006378071
0,30,800,17,0.38061149,0.006055197,0.004730752
0,30,800,3,0.483578489,0.008126675,0.011323697
0,1,1600,20,0.700664902,0.013897627,0.004064431
0,1,1600,19,0.70153949,0.00781109,0.00915158
0,1,1600,9,0.505479904,0.012709602,0.003301452
0,1,1600,14,0.71876634,0.002983192,0.006976323
0,1,1600,21,0.537265259,0.005991934,0.007446783
0,1,1600,8,0.645204788,0.00926427,0.004774935
0,1,1600,4,0.698308417,0.011508905,0.006544968
0,1,1600,11,0.588331025,0.014483016,0.003444381
0,1,1600,6,0.605539346,0.010117805,0.005935024
0,1,1600,7,0.673495402,0.008889015,0.005871538
0,1,1600,23,0.625579605,0.014455556,0.008018283
0,1,1600,0,0.667618167,0.005830829,0.006978474
0,1,1600,10,0.528928825,0.006583174,0.006842457
0,1,1600,16,0.621844626,0.009467629,0.004066598
0,1,1600,12,0.537301697,0.004725781,0.008306696
0,1,1600,2,0.430873309,0.00623561,0.003768982
0,1,1600,13,0.44826935,0.00843059,0.005641192
0,1,1600,5,0.670229992,0.008201998,0.019251039
0,1,1600,1,0.661731508,0.006086121,0.009611358
0,1,1600,22,0.540381059,0.004929698,0.006918919
0,1,1600,15,0.404977021,0.008952779,0.008066284
0,1,1600,18,0.575112145,0.004093231,0.006273346
0,1,1600,17,0.380727668,0.006663273,0.004992646
0,1,1600,3,0.492000072,0.008475929,0.011326574
0,2,1600,20,0.721247546,0.015590798,0.004064431
0,2,1600,19,0.716009989,0.005451089,0.00915158
0,2,1600,9,0.505708594,0.012926625,0.003301452
0,2,1600,14,0.728929259,0.003327601,0.006976323
0,2,1600,21,0.5531724,0.005826865,0.007446783
0,2,1600,8,0.660990162,0.009614853,0.004774935
0,2,1600,4,0.718419126,0.011594148,0.006544968
0,2,1600,11,0.603278487,0.011284978,0.003444381
0,2,1600,6,0.608948028,0.009544712,0.005935024
0,2,1600,7,0.670403499,0.009198788,0.005871538
0,2,1600,23,0.618184132,0.014081615,0.008018283
0,2,1600,0,0.67715347,0.004490491,0.006978474
0,2,1600,10,0.560096231,0.007160492,0.006842457
0,2,1600,16,0.627902849,0.009094901,0.004066598
0,2,1600,12,0.577302195,0.006190782,0.008306696
0,2,1600,2,0.432848964,0.005853013,0.003768982
0,2,1600,13,0.447865338,0.008375442,0.005641192
0,2,1600,5,0.689402224,0.009848177,0.019251039
0,2,1600,1,0.657842447,0.006223678,0.009611358
0,2,1600,22,0.565404618,0.006274146,0.006918919
0,2,1600,15,0.434606733,0.007778061,0.008066284
0,2,1600,18,0.566103995,0.004177501,0.006273346
0,2,1600,17,0.380473007,0.006450645,0.004992646
0,2,1600,3,0.481566544,0.00829148,0.011326574
0,3,1600,20,0.721056452,0.016500778,0.004064431
0,3,1600,19,0.715918733,0.005780019,0.00915158
0,3,1600,9,0.343820791,0.008576793,0.003301452
0,3,1600,14,0.728529179,0.003420329,0.006976323
0,3,1600,21,0.553398559,0.005952102,0.007446783
0,3,1600,8,0.661304785,0.010031169,0.004774935
0,3,1600,4,0.718365565,0.011051424,0.006544968
0,3,1600,11,0.602887739,0.012646134,0.003444381
0,3,1600,6,0.608795614,0.009987444,0.005935024
0,3,1600,7,0.670106146,0.009363743,0.005871538
0,3,1600,23,0.617981649,0.014910529,0.008018283
0,3,1600,0,0.677184241,0.004531144,0.006978474
0,3,1600,10,0.560941821,0.007308937,0.006842457
0,3,1600,16,0.628317725,0.009254779,0.004066598
0,3,1600,12,0.576920496,0.006801338,0.008306696
0,3,1600,2,0.433274789,0.005557652,0.003768982
0,3,1600,13,0.308322103,0.004860134,0.005641192
0,3,1600,5,0.689393669,0.009730333,0.019251039
0,3,1600,1,0.657628299,0.006095912,0.009611358
0,3,1600,22,0.56505321,0.005757191,0.006918919
0,3,1600,15,0.434426899,0.008171614,0.008066284
0,3,1600,18,0.566093167,0.004456278,0.006273346
0,3,1600,17,0.379978657,0.006639956,0.004992646
0,3,1600,3,0.481992726,0.007722853,0.011326574
0,4,1600,20,0.712482157,0.015606916,0.004064431
0,4,1600,19,0.699490356,0.005137933,0.00915158
0,4,1600,9,0.505622185,0.01282799,0.003301452
0,4,1600,14,0.730162844,0.003438887,0.006976323
0,4,1600,21,0.555256738,0.005202913,0.007446783
0,4,1600,8,0.667485315,0.008786826,0.004774935
0,4,1600,4,0.720956032,0.011243169,0.006544968
0,4,1600,11,0.608960658,0.010358954,0.003444381
0,4,1600,6,0.614226847,0.009010737,0.005935024
0,4,1600,7,0.679745439,0.009427076,0.005871538
0,4,1600,23,0.617551596,0.01377643,0.008018283
0,4,1600,0,0.671338578,0.005053715,0.006978474
0,4,1600,10,0.543366942,0.007331493,0.006842457
0,4,1600,16,0.618831661,0.008472022,0.004066598
0,4,1600,12,0.562303263,0.00592931,0.008306696
0,4,1600,2,0.440591689,0.006621723,0.003768982
0,4,1600,13,0.447804069,0.008151273,0.005641192
0,4,1600,5,0.689844131,0.009250766,0.019251039
0,4,1600,1,0.677607485,0.006447007,0.009611358
0,4,1600,22,0.564795543,0.005856201,0.006918919
0,4,1600,15,0.438728564,0.008930083,0.008066284
0,4,1600,18,0.57199845,0.004155884,0.006273346
0,4,1600,17,0.389554145,0.006170754,0.004992646
0,4,1600,3,0.476046749,0.009172773,0.011326574
0,5,1600,20,0.721235746,0.015857586,0.004064431
0,5,1600,19,0.715896,0.005448752,0.00915158
0,5,1600,9,0.505739998,0.013082964,0.003301452
0,5,1600,14,0.728619699,0.003196866,0.006976323
0,5,1600,21,0.553800581,0.006238315,0.007446783
0,5,1600,8,0.66112821,0.009607738,0.004774935
0,5,1600,4,0.718183046,0.01107002,0.006544968
0,5,1600,11,0.602918895,0.011119879,0.003444381
0,5,1600,6,0.608890511,0.009155236,0.005935024
0,5,1600,7,0.670399915,0.009092234,0.005871538
0,5,1600,23,0.618136244,0.014334278,0.008018283
0,5,1600,0,0.677059316,0.004599372,0.006978474
0,5,1600,10,0.560385236,0.007213995,0.006842457
0,5,1600,16,0.627943145,0.008906413,0.004066598
0,5,1600,12,0.577034229,0.006140327,0.008306696
0,5,1600,2,0.433231069,0.006012325,0.003768982
0,5,1600,13,0.447141772,0.008567155,0.005641192
0,5,1600,5,0.689455451,0.0102721,0.019251039
0,5,1600,1,0.657609042,0.006115977,0.009611358
0,5,1600,22,0.564099654,0.005595949,0.006918919
0,5,1600,15,0.434829313,0.007460463,0.008066284
0,5,1600,18,0.566159839,0.004351023,0.006273346
0,5,1600,17,0.380379148,0.006285998,0.004992646
0,5,1600,3,0.481514469,0.008177923,0.011326574
0,6,1600,20,0.712475482,0.015583883,0.004064431
0,6,1600,19,0.698796106,0.005068677,0.00915158
0,6,1600,9,0.505708669,0.01263877,0.003301452
0,6,1600,14,0.729692874,0.003394154,0.006976323
0,6,1600,21,0.555011023,0.004928373,0.007446783
0,6,1600,8,0.666906374,0.008970597,0.004774935
0,6,1600,4,0.720709332,0.011427085,0.006544968
0,6,1600,11,0.609106381,0.009650903,0.003444381
0,6,1600,6,0.613698571,0.008894944,0.005935024
0,6,1600,7,0.679347232,0.009581441,0.005871538
0,6,1600,23,0.61690039,0.014272513,0.008018283
0,6,1600,0,0.671002458,0.004827586,0.006978474
0,6,1600,10,0.54308365,0.00702334,0.006842457
0,6,1600,16,0.61821485,0.008675527,0.004066598
0,6,1600,12,0.561460792,0.00618852,0.008306696
0,6,1600,2,0.440128246,0.006746544,0.003768982
0,6,1600,13,0.447947438,0.00828256,0.005641192
0,6,1600,5,0.689877196,0.009087017,0.019251039
0,6,1600,1,0.677511749,0.006445397,0.009611358
0,6,1600,22,0.564562225,0.006108503,0.006918919
0,6,1600,15,0.438694979,0.008839628,0.008066284
0,6,1600,18,0.571823981,0.004337738,0.006273346
0,6,1600,17,0.389710976,0.006259757,0.004992646
0,6,1600,3,0.475610088,0.009038861,0.011326574
0,7,1600,20,0.711820803,0.015596768,0.004064431
0,7,1600,19,0.698914177,0.005301939,0.00915158
0,7,1600,9,0.505800853,0.012470892,0.003301452
0,7,1600,14,0.729850557,0.003268564,0.006976323
0,7,1600,21,0.555516206,0.005074767,0.007446783
0,7,1600,8,0.666442238,0.008930975,0.004774935
0,7,1600,4,0.720447152,0.011196645,0.006544968
0,7,1600,11,0.608655906,0.010166852,0.003444381
0,7,1600,6,0.613843002,0.009208391,0.005935024
0,7,1600,7,0.679379445,0.009441954,0.005871538
0,7,1600,23,0.616748872,0.013942014,0.008018283
0,7,1600,0,0.670310421,0.004841597,0.006978474
0,7,1600,10,0.543274197,0.00702732,0.006842457
0,7,1600,16,0.618139003,0.00884652,0.004066598
0,7,1600,12,0.561218986,0.006071371,0.008306696
0,7,1600,2,0.43992269,0.006668388,0.003768982
0,7,1600,13,0.448164506,0.008011417,0.005641192
0,7,1600,5,0.689998492,0.00942898,0.019251039
0,7,1600,1,0.676897421,0.006593396,0.009611358
0,7,1600,22,0.564923475,0.006100007,0.006918919
0,7,1600,15,0.438574708,0.008985132,0.008066284
0,7,1600,18,0.571724187,0.004476827,0.006273346
0,7,1600,17,0.389497046,0.0063227,0.004992646
0,7,1600,3,0.475489556,0.008937256,0.011326574
0,8,1600,20,0.711678889,0.015260583,0.004064431
0,8,1600,19,0.698134063,0.005443594,0.00915158
0,8,1600,9,0.505841913,0.012716864,0.003301452
0,8,1600,14,0.715882716,0.003677646,0.006976323
0,8,1600,21,0.536203706,0.005536319,0.007446783
0,8,1600,8,0.647552847,0.00763277,0.004774935
0,8,1600,4,0.703940817,0.011483343,0.006544968
0,8,1600,11,0.579068124,0.011415582,0.003444381
0,8,1600,6,0.598485663,0.010038277,0.005935024
0,8,1600,7,0.661072678,0.00807152,0.005871538
0,8,1600,23,0.636545653,0.013222606,0.008018283
0,8,1600,0,0.663565408,0.00515283,0.006978474
0,8,1600,10,0.527494423,0.007232486,0.006842457
0,8,1600,16,0.609967237,0.008538986,0.004066598
0,8,1600,12,0.578739095,0.005387172,0.008306696
0,8,1600,2,0.423606589,0.005607466,0.003768982
0,8,1600,13,0.447927506,0.008537745,0.005641192
0,8,1600,5,0.670362775,0.011365063,0.019251039
0,8,1600,1,0.662180435,0.006121537,0.009611358
0,8,1600,22,0.579914307,0.005567781,0.006918919
0,8,1600,15,0.442182244,0.007516255,0.008066284
0,8,1600,18,0.557596616,0.003013592,0.006273346
0,8,1600,17,0.394266451,0.005965818,0.004992646
0,8,1600,3,0.470930863,0.008525227,0.011326574
0,9,1600,20,0.711626052,0.014870849,0.004064431
0,9,1600,19,0.698238678,0.005370866,0.00915158
0,9,1600,9,0.505509375,0.012523566,0.003301452
0,9,1600,14,0.715854791,0.00349332,0.006976323
0,9,1600,21,0.535955953,0.005347425,0.007446783
0,9,1600,8,0.647179415,0.007790639,0.004774935
0,9,1600,4,0.703860295,0.011648393,0.006544968
0,9,1600,11,0.579089438,0.010922678,0.003444381
0,9,1600,6,0.598428099,0.009844278,0.005935024
0,9,1600,7,0.661235431,0.007956181,0.005871538
0,9,1600,23,0.636557465,0.013047968,0.008018283
0,9,1600,0,0.663426932,0.005194017,0.006978474
0,9,1600,10,0.527348817,0.007023171,0.006842457
0,9,1600,16,0.610021615,0.008498225,0.004066598
0,9,1600,12,0.57836505,0.005580554,0.008306696
0,9,1600,2,0.423797889,0.005774597,0.003768982
0,9,1600,13,0.447651612,0.008284178,0.005641192
0,9,1600,5,0.670454136,0.011347104,0.019251039
0,9,1600,1,0.662045364,0.006121303,0.009611358
0,9,1600,22,0.580008136,0.005618428,0.006918919
0,9,1600,15,0.442543577,0.007095557,0.008066284
0,9,1600,18,0.557772497,0.003108507,0.006273346
0,9,1600,17,0.39421402,0.00610504,0.004992646
0,9,1600,3,0.470616896,0.008680213,0.011326574
0,10,1600,20,0.679806772,0.015975027,0.004064431
0,10,1600,19,0.673629824,0.006260141,0.00915158
0,10,1600,9,0.505633787,0.013118659,0.003301452
0,10,1600,14,0.722908646,0.002480959,0.006976323
0,10,1600,21,0.523333698,0.004469491,0.007446783
0,10,1600,8,0.643287935,0.009519062,0.004774935
0,10,1600,4,0.69191476,0.009275619,0.006544968
0,10,1600,11,0.578594358,0.010823545,0.003444381
0,10,1600,6,0.617928984,0.011601342,0.005935024
0,10,1600,7,0.645406486,0.009566788,0.005871538
0,10,1600,23,0.575375297,0.011193593,0.008018283
0,10,1600,0,0.665880552,0.005406743,0.006978474
0,10,1600,10,0.483299407,0.008417313,0.006842457
0,10,1600,16,0.585188962,0.00820998,0.004066598
0,10,1600,12,0.534974312,0.004880786,0.008306696
0,10,1600,2,0.406928065,0.005107037,0.003768982
0,10,1600,13,0.447440635,0.009012243,0.005641192
0,10,1600,5,0.659820379,0.009062731,0.019251039
0,10,1600,1,0.621139839,0.006927437,0.009611358
0,10,1600,22,0.514948011,0.007023386,0.006918919
0,10,1600,15,0.390080996,0.006442258,0.008066284
0,10,1600,18,0.536285634,0.003456601,0.006273346
0,10,1600,17,0.360983762,0.005168773,0.004992646
0,10,1600,3,0.48278594,0.00978672,0.011326574
0,11,1600,20,0.722192792,0.015569201,0.004064431
0,11,1600,19,0.715843375,0.00552753,0.00915158
0,11,1600,9,0.505164962,0.012990479,0.003301452
0,11,1600,14,0.728711584,0.003241389,0.006976323
0,11,1600,21,0.553800367,0.00646324,0.007446783
0,11,1600,8,0.661911012,0.009596332,0.004774935
0,11,1600,4,0.718748103,0.011177382,0.006544968
0,11,1600,11,0.603406507,0.011560238,0.003444381
0,11,1600,6,0.609734134,0.009537151,0.005935024
0,11,1600,7,0.671593846,0.009568436,0.005871538
0,11,1600,23,0.619021383,0.013952009,0.008018283
0,11,1600,0,0.677619254,0.00468037,0.006978474
0,11,1600,10,0.560270648,0.007368385,0.006842457
0,11,1600,16,0.628467143,0.008870889,0.004066598
0,11,1600,12,0.577568414,0.006334877,0.008306696
0,11,1600,2,0.43525906,0.005902002,0.003768982
0,11,1600,13,0.44734484,0.008386365,0.005641192
0,11,1600,5,0.690326304,0.010504319,0.019251039
0,11,1600,1,0.65849067,0.006269496,0.009611358
0,11,1600,22,0.564879039,0.00585035,0.006918919
0,11,1600,15,0.436034311,0.007718384,0.008066284
0,11,1600,18,0.567846169,0.004144555,0.006273346
0,11,1600,17,0.381779912,0.006725486,0.004992646
0,11,1600,3,0.482324306,0.008250867,0.011326574
0,12,1600,20,0.71373748,0.015419985,0.004064431
0,12,1600,19,0.700155977,0.005239443,0.00915158
0,12,1600,9,0.50566056,0.012518885,0.003301452
0,12,1600,14,0.730468936,0.003383668,0.006976323
0,12,1600,21,0.556186378,0.005032624,0.007446783
0,12,1600,8,0.667714615,0.00883164,0.004774935
0,12,1600,4,0.721802767,0.01165491,0.006544968
0,12,1600,11,0.609267256,0.010601891,0.003444381
0,12,1600,6,0.614694186,0.009609209,0.005935024
0,12,1600,7,0.680927684,0.009860975,0.005871538
0,12,1600,23,0.618361763,0.013832547,0.008018283
0,12,1600,0,0.672385831,0.005022422,0.006978474
0,12,1600,10,0.544188696,0.007037768,0.006842457
0,12,1600,16,0.619752666,0.008765361,0.004066598
0,12,1600,12,0.563039301,0.005866118,0.008306696
0,12,1600,2,0.440559876,0.006636497,0.003768982
0,12,1600,13,0.448300801,0.008278715,0.005641192
0,12,1600,5,0.689958094,0.0096247,0.019251039
0,12,1600,1,0.677594685,0.006658751,0.009611358
0,12,1600,22,0.565294751,0.00599669,0.006918919
0,12,1600,15,0.438543292,0.009493862,0.008066284
0,12,1600,18,0.572965129,0.004026253,0.006273346
0,12,1600,17,0.39002872,0.00623245,0.004992646
0,12,1600,3,0.476902963,0.009222779,0.011326574
0,13,1600,20,0.721422589,0.015523562,0.004064431
0,13,1600,19,0.715957252,0.005681811,0.00915158
0,13,1600,9,0.505127666,0.012743859,0.003301452
0,13,1600,14,0.728516394,0.003050582,0.006976323
0,13,1600,21,0.554073112,0.006403701,0.007446783
0,13,1600,8,0.661230039,0.009496985,0.004774935
