,rerun,bootstrap,subject,ism_repref_dist,ism_repref_corr,scantime
0,9,400,22,0.543115762,0.456884238,twentymin
0,9,400,24,0.631278052,0.368721948,twentymin
0,9,400,23,0.759746967,0.240253033,twentymin
0,9,400,27,0.781496785,0.218503215,twentymin
0,9,400,7,0.605880534,0.394119466,twentymin
0,9,800,5,0.672358994,0.327641006,twentymin
0,9,800,6,0.456476227,0.543523773,twentymin
0,9,800,0,0.679556294,0.320443706,twentymin
0,9,800,8,0.67763329,0.32236671,twentymin
0,9,800,12,0.665526845,0.334473155,twentymin
0,9,800,16,0.739460769,0.260539231,twentymin
0,9,800,13,0.634896632,0.365103368,twentymin
0,9,800,3,0.575023024,0.424976976,twentymin
0,9,800,10,0.531162816,0.468837184,twentymin
0,9,800,25,0.572739061,0.427260939,twentymin
0,9,800,29,0.634092565,0.365907435,twentymin
0,9,800,20,0.440884008,0.559115992,twentymin
0,9,800,14,0.514597178,0.485402822,twentymin
0,9,800,11,0.496955513,0.503044487,twentymin
0,9,800,17,0.60182845,0.39817155,twentymin
0,9,800,19,0.677911859,0.322088141,twentymin
0,9,800,1,0.543792224,0.456207776,twentymin
0,9,800,4,0.610062186,0.389937814,twentymin
0,9,800,18,0.599258315,0.400741685,twentymin
0,9,800,15,0.604358887,0.395641113,twentymin
0,9,800,9,0.638778766,0.361221234,twentymin
0,9,800,28,0.717547272,0.282452728,twentymin
0,9,800,2,0.568997012,0.431002988,twentymin
0,9,800,26,0.617924307,0.382075693,twentymin
0,9,800,21,0.738957541,0.261042459,twentymin
0,9,800,22,0.546192964,0.453807036,twentymin
0,9,800,24,0.640552216,0.359447784,twentymin
0,9,800,23,0.764321118,0.235678882,twentymin
0,9,800,27,0.787712449,0.212287551,twentymin
0,9,800,7,0.61601368,0.38398632,twentymin
0,10,100,5,0.620119899,0.379880101,twentymin
0,10,100,6,0.261898142,0.738101858,twentymin
0,10,100,0,0.522494353,0.477505647,twentymin
0,10,100,8,0.641444217,0.358555783,twentymin
0,10,100,12,0.531095249,0.468904751,twentymin
0,10,100,16,0.553075845,0.446924155,twentymin
0,10,100,13,0.440195772,0.559804228,twentymin
0,10,100,3,0.445616426,0.554383574,twentymin
0,10,100,10,0.339098774,0.660901226,twentymin
0,10,100,25,0.456471004,0.543528996,twentymin
0,10,100,29,0.470382469,0.529617531,twentymin
0,10,100,20,0.33949557,0.66050443,twentymin
0,10,100,14,0.389948226,0.610051774,twentymin
0,10,100,11,0.379463606,0.620536394,twentymin
0,10,100,17,0.476476235,0.523523765,twentymin
0,10,100,19,0.668367879,0.331632121,twentymin
0,10,100,1,0.354997974,0.645002026,twentymin
0,10,100,4,0.442430283,0.557569717,twentymin
0,10,100,18,0.394378265,0.605621735,twentymin
0,10,100,15,0.407382699,0.592617301,twentymin
0,10,100,9,0.470629884,0.529370116,twentymin
0,10,100,28,0.686452458,0.313547542,twentymin
0,10,100,2,0.468833502,0.531166498,twentymin
0,10,100,26,0.419086003,0.580913997,twentymin
0,10,100,21,0.603602589,0.396397411,twentymin
0,10,100,22,0.571417094,0.428582906,twentymin
0,10,100,24,0.498902002,0.501097998,twentymin
0,10,100,23,0.702017959,0.297982041,twentymin
0,10,100,27,0.664126265,0.335873735,twentymin
0,10,100,7,0.414714121,0.585285879,twentymin
0,10,200,5,0.615789481,0.384210519,twentymin
0,10,200,6,0.247235623,0.752764377,twentymin
0,10,200,0,0.509083104,0.490916896,twentymin
0,10,200,8,0.644180163,0.355819837,twentymin
0,10,200,12,0.533801352,0.466198648,twentymin
0,10,200,16,0.548734473,0.451265527,twentymin
0,10,200,13,0.419229859,0.580770141,twentymin
0,10,200,3,0.428007769,0.571992231,twentymin
0,10,200,10,0.328724943,0.671275057,twentymin
0,10,200,25,0.454913551,0.545086449,twentymin
0,10,200,29,0.467572104,0.532427896,twentymin
0,10,200,20,0.327632369,0.672367631,twentymin
0,10,200,14,0.38541292,0.61458708,twentymin
0,10,200,11,0.384182683,0.615817317,twentymin
0,10,200,17,0.487240334,0.512759666,twentymin
0,10,200,19,0.657223371,0.342776629,twentymin
0,10,200,1,0.353861291,0.646138709,twentymin
0,10,200,4,0.438128082,0.561871918,twentymin
0,10,200,18,0.398417871,0.601582129,twentymin
0,10,200,15,0.416395358,0.583604642,twentymin
0,10,200,9,0.477704381,0.522295619,twentymin
0,10,200,28,0.682406493,0.317593507,twentymin
0,10,200,2,0.469164185,0.530835815,twentymin
0,10,200,26,0.411394378,0.588605622,twentymin
0,10,200,21,0.594524541,0.405475459,twentymin
0,10,200,22,0.572930026,0.427069974,twentymin
0,10,200,24,0.503836341,0.496163659,twentymin
0,10,200,23,0.695420058,0.304579942,twentymin
0,10,200,27,0.666196,0.333804,twentymin
0,10,200,7,0.404932157,0.595067843,twentymin
0,10,400,5,0.609663072,0.390336928,twentymin
0,10,400,6,0.243824046,0.756175954,twentymin
0,10,400,0,0.512916192,0.487083808,twentymin
0,10,400,8,0.650217184,0.349782816,twentymin
0,10,400,12,0.54848212,0.45151788,twentymin
0,10,400,16,0.55050844,0.44949156,twentymin
0,10,400,13,0.413348727,0.586651273,twentymin
0,10,400,3,0.411884775,0.588115225,twentymin
0,10,400,10,0.330365931,0.669634069,twentymin
0,10,400,25,0.476184822,0.523815178,twentymin
0,10,400,29,0.484822719,0.515177281,twentymin
0,10,400,20,0.336879542,0.663120458,twentymin
0,10,400,14,0.391188159,0.608811841,twentymin
0,10,400,11,0.397732613,0.602267387,twentymin
0,10,400,17,0.494686141,0.505313859,twentymin
0,10,400,19,0.658602938,0.341397062,twentymin
0,10,400,1,0.364474346,0.635525654,twentymin
0,10,400,4,0.447630902,0.552369098,twentymin
0,10,400,18,0.398791404,0.601208596,twentymin
0,10,400,15,0.426417472,0.573582528,twentymin
0,10,400,9,0.49249009,0.50750991,twentymin
0,10,400,28,0.685141063,0.314858937,twentymin
0,10,400,2,0.482102349,0.517897651,twentymin
0,10,400,26,0.411392301,0.588607699,twentymin
0,10,400,21,0.601600518,0.398399482,twentymin
0,10,400,22,0.566153305,0.433846695,twentymin
0,10,400,24,0.51601709,0.48398291,twentymin
0,10,400,23,0.696342561,0.303657439,twentymin
0,10,400,27,0.673831336,0.326168664,twentymin
0,10,400,7,0.413401591,0.586598409,twentymin
0,10,800,5,0.609688842,0.390311158,twentymin
0,10,800,6,0.245857847,0.754142153,twentymin
0,10,800,0,0.518983867,0.481016133,twentymin
0,10,800,8,0.656482259,0.343517741,twentymin
0,10,800,12,0.557262809,0.442737191,twentymin
0,10,800,16,0.555622765,0.444377235,twentymin
0,10,800,13,0.416468824,0.583531176,twentymin
0,10,800,3,0.408398552,0.591601448,twentymin
0,10,800,10,0.33436391,0.66563609,twentymin
0,10,800,25,0.489598807,0.510401193,twentymin
0,10,800,29,0.494821486,0.505178514,twentymin
0,10,800,20,0.344217279,0.655782721,twentymin
0,10,800,14,0.397384055,0.602615945,twentymin
0,10,800,11,0.406123374,0.593876626,twentymin
0,10,800,17,0.501176945,0.498823055,twentymin
0,10,800,19,0.662877817,0.337122183,twentymin
0,10,800,1,0.372060511,0.627939489,twentymin
0,10,800,4,0.456104569,0.543895431,twentymin
0,10,800,18,0.402512148,0.597487852,twentymin
0,10,800,15,0.434967399,0.565032601,twentymin
0,10,800,9,0.501576314,0.498423686,twentymin
0,10,800,28,0.689172472,0.310827528,twentymin
0,10,800,2,0.491816356,0.508183644,twentymin
0,10,800,26,0.415861568,0.584138432,twentymin
0,10,800,21,0.607146293,0.392853707,twentymin
0,10,800,22,0.565870192,0.434129808,twentymin
0,10,800,24,0.523430333,0.476569667,twentymin
0,10,800,23,0.698421453,0.301578547,twentymin
0,10,800,27,0.678667032,0.321332968,twentymin
0,10,800,7,0.423058027,0.576941973,twentymin
0,1,1,5,0.913912096,0.086087904,twentyfivemin
0,1,1,6,0.592328889,0.407671111,twentyfivemin
0,1,1,0,0.929582934,0.070417066,twentyfivemin
0,1,1,8,0.884171629,0.115828371,twentyfivemin
0,1,1,12,0.874589142,0.125410858,twentyfivemin
0,1,1,16,0.789613371,0.210386629,twentyfivemin
0,1,1,13,0.890024035,0.109975965,twentyfivemin
0,1,1,3,0.732079806,0.267920194,twentyfivemin
0,1,1,10,0.648090376,0.351909624,twentyfivemin
0,1,1,25,0.728644759,0.271355241,twentyfivemin
0,1,1,29,0.717987825,0.282012175,twentyfivemin
0,1,1,20,0.531306938,0.468693062,twentyfivemin
0,1,1,14,0.798369006,0.201630994,twentyfivemin
0,1,1,11,0.67281028,0.32718972,twentyfivemin
0,1,1,17,0.709906987,0.290093013,twentyfivemin
0,1,1,19,0.760243112,0.239756888,twentyfivemin
0,1,1,1,0.731706917,0.268293083,twentyfivemin
0,1,1,4,0.902649796,0.097350204,twentyfivemin
0,1,1,18,0.804741309,0.195258691,twentyfivemin
0,1,1,15,0.868497826,0.131502174,twentyfivemin
0,1,1,9,0.762487335,0.237512665,twentyfivemin
0,1,1,28,0.809364565,0.190635435,twentyfivemin
0,1,1,2,0.756950501,0.243049499,twentyfivemin
0,1,1,26,0.841908335,0.158091665,twentyfivemin
0,1,1,21,0.834940456,0.165059544,twentyfivemin
0,1,1,22,0.679434854,0.320565146,twentyfivemin
0,1,1,24,0.667707277,0.332292723,twentyfivemin
0,1,1,23,0.937210994,0.062789006,twentyfivemin
0,1,1,27,0.778435132,0.221564868,twentyfivemin
0,1,1,7,0.808146316,0.191853684,twentyfivemin
0,1,100,5,0.581419726,0.418580274,twentyfivemin
0,1,100,6,0.246475608,0.753524392,twentyfivemin
0,1,100,0,0.474244685,0.525755315,twentyfivemin
0,1,100,8,0.587113619,0.412886381,twentyfivemin
0,1,100,12,0.534774844,0.465225156,twentyfivemin
0,1,100,16,0.521391735,0.478608265,twentyfivemin
0,1,100,13,0.402535557,0.597464443,twentyfivemin
0,1,100,3,0.398465956,0.601534044,twentyfivemin
0,1,100,10,0.295744856,0.704255144,twentyfivemin
0,1,100,25,0.411910802,0.588089198,twentyfivemin
0,1,100,29,0.366522534,0.633477466,twentyfivemin
0,1,100,20,0.267770457,0.732229543,twentyfivemin
0,1,100,14,0.359845063,0.640154937,twentyfivemin
0,1,100,11,0.373427823,0.626572177,twentyfivemin
0,1,100,17,0.485532851,0.514467149,twentyfivemin
0,1,100,19,0.591915253,0.408084747,twentyfivemin
0,1,100,1,0.326284597,0.673715403,twentyfivemin
0,1,100,4,0.453468075,0.546531925,twentyfivemin
0,1,100,18,0.40955633,0.59044367,twentyfivemin
0,1,100,15,0.390947928,0.609052072,twentyfivemin
0,1,100,9,0.457111845,0.542888155,twentyfivemin
0,1,100,28,0.572336578,0.427663422,twentyfivemin
0,1,100,2,0.444080582,0.555919418,twentyfivemin
0,1,100,26,0.345221703,0.654778297,twentyfivemin
0,1,100,21,0.576002027,0.423997973,twentyfivemin
0,1,100,22,0.499004193,0.500995807,twentyfivemin
0,1,100,24,0.463051983,0.536948017,twentyfivemin
0,1,100,23,0.66218429,0.33781571,twentyfivemin
0,1,100,27,0.45288771,0.54711229,twentyfivemin
0,1,100,7,0.379525615,0.620474385,twentyfivemin
0,1,200,5,0.579038342,0.420961658,twentyfivemin
0,1,200,6,0.242827788,0.757172212,twentyfivemin
0,1,200,0,0.463124426,0.536875574,twentyfivemin
0,1,200,8,0.584756069,0.415243931,twentyfivemin
0,1,200,12,0.53153168,0.46846832,twentyfivemin
0,1,200,16,0.527289351,0.472710649,twentyfivemin
0,1,200,13,0.404240521,0.595759479,twentyfivemin
0,1,200,3,0.387187825,0.612812175,twentyfivemin
0,1,200,10,0.295462148,0.704537852,twentyfivemin
0,1,200,25,0.404770798,0.595229202,twentyfivemin
0,1,200,29,0.366101091,0.633898909,twentyfivemin
0,1,200,20,0.269605374,0.730394626,twentyfivemin
0,1,200,14,0.351483914,0.648516086,twentyfivemin
0,1,200,11,0.373670203,0.626329797,twentyfivemin
0,1,200,17,0.484869124,0.515130876,twentyfivemin
0,1,200,19,0.591127398,0.408872602,twentyfivemin
0,1,200,1,0.326014364,0.673985636,twentyfivemin
0,1,200,4,0.44088105,0.55911895,twentyfivemin
0,1,200,18,0.404038281,0.595961719,twentyfivemin
0,1,200,15,0.395789828,0.604210172,twentyfivemin
0,1,200,9,0.461171994,0.538828006,twentyfivemin
0,1,200,28,0.563275299,0.436724701,twentyfivemin
0,1,200,2,0.437866896,0.562133104,twentyfivemin
0,1,200,26,0.3421124,0.6578876,twentyfivemin
0,1,200,21,0.575035121,0.424964879,twentyfivemin
0,1,200,22,0.498010942,0.501989058,twentyfivemin
0,1,200,24,0.457984467,0.542015533,twentyfivemin
0,1,200,23,0.659306707,0.340693293,twentyfivemin
0,1,200,27,0.442128036,0.557871964,twentyfivemin
0,1,200,7,0.386736077,0.613263923,twentyfivemin
0,1,400,5,0.578375579,0.421624421,twentyfivemin
0,1,400,6,0.242096786,0.757903214,twentyfivemin
0,1,400,0,0.462666505,0.537333495,twentyfivemin
0,1,400,8,0.584033625,0.415966375,twentyfivemin
0,1,400,12,0.53100691,0.46899309,twentyfivemin
0,1,400,16,0.53081623,0.46918377,twentyfivemin
0,1,400,13,0.402540085,0.597459915,twentyfivemin
0,1,400,3,0.388694573,0.611305427,twentyfivemin
0,1,400,10,0.294143288,0.705856712,twentyfivemin
0,1,400,25,0.404425351,0.595574649,twentyfivemin
0,1,400,29,0.371334091,0.628665909,twentyfivemin
0,1,400,20,0.273795155,0.726204845,twentyfivemin
0,1,400,14,0.35222233,0.64777767,twentyfivemin
0,1,400,11,0.374432579,0.625567421,twentyfivemin
0,1,400,17,0.481616108,0.518383892,twentyfivemin
0,1,400,19,0.593992071,0.406007929,twentyfivemin
0,1,400,1,0.328452329,0.671547671,twentyfivemin
0,1,400,4,0.446975111,0.553024889,twentyfivemin
0,1,400,18,0.400218094,0.599781906,twentyfivemin
0,1,400,15,0.404313066,0.595686934,twentyfivemin
0,1,400,9,0.462290876,0.537709124,twentyfivemin
0,1,400,28,0.562676999,0.437323001,twentyfivemin
0,1,400,2,0.439199332,0.560800668,twentyfivemin
0,1,400,26,0.342506103,0.657493897,twentyfivemin
0,1,400,21,0.575929449,0.424070551,twentyfivemin
0,1,400,22,0.498419617,0.501580383,twentyfivemin
0,1,400,24,0.458396483,0.541603517,twentyfivemin
0,1,400,23,0.658880802,0.341119198,twentyfivemin
0,1,400,27,0.440229462,0.559770538,twentyfivemin
0,1,400,7,0.392101493,0.607898507,twentyfivemin
0,1,800,5,0.579034736,0.420965264,twentyfivemin
0,1,800,6,0.242040519,0.757959481,twentyfivemin
0,1,800,0,0.462865226,0.537134774,twentyfivemin
0,1,800,8,0.582788045,0.417211955,twentyfivemin
0,1,800,12,0.531470463,0.468529537,twentyfivemin
0,1,800,16,0.535154378,0.464845622,twentyfivemin
0,1,800,13,0.406699052,0.593300948,twentyfivemin
0,1,800,3,0.389125572,0.610874428,twentyfivemin
0,1,800,10,0.295861923,0.704138077,twentyfivemin
0,1,800,25,0.405437858,0.594562142,twentyfivemin
0,1,800,29,0.373389067,0.626610933,twentyfivemin
0,1,800,20,0.275080019,0.724919981,twentyfivemin
0,1,800,14,0.350104945,0.649895055,twentyfivemin
0,1,800,11,0.375662082,0.624337918,twentyfivemin
0,1,800,17,0.481290458,0.518709542,twentyfivemin
0,1,800,19,0.594295783,0.405704217,twentyfivemin
0,1,800,1,0.329875535,0.670124465,twentyfivemin
0,1,800,4,0.44520771,0.55479229,twentyfivemin
0,1,800,18,0.400912497,0.599087503,twentyfivemin
0,1,800,15,0.409475623,0.590524377,twentyfivemin
0,1,800,9,0.464358451,0.535641549,twentyfivemin
0,1,800,28,0.562981996,0.437018004,twentyfivemin
0,1,800,2,0.438341841,0.561658159,twentyfivemin
0,1,800,26,0.344275227,0.655724773,twentyfivemin
0,1,800,21,0.576300329,0.423699671,twentyfivemin
0,1,800,22,0.501890907,0.498109093,twentyfivemin
0,1,800,24,0.460418176,0.539581824,twentyfivemin
0,1,800,23,0.659217373,0.340782627,twentyfivemin
0,1,800,27,0.442649159,0.557350841,twentyfivemin
0,1,800,7,0.394360305,0.605639695,twentyfivemin
0,2,100,5,0.581535158,0.418464842,twentyfivemin
0,2,100,6,0.246713406,0.753286594,twentyfivemin
0,2,100,0,0.493463868,0.506536132,twentyfivemin
0,2,100,8,0.595027457,0.404972543,twentyfivemin
0,2,100,12,0.526679857,0.473320143,twentyfivemin
0,2,100,16,0.520891868,0.479108132,twentyfivemin
0,2,100,13,0.412447205,0.587552795,twentyfivemin
0,2,100,3,0.401268248,0.598731752,twentyfivemin
0,2,100,10,0.310332158,0.689667842,twentyfivemin
0,2,100,25,0.406118208,0.593881792,twentyfivemin
0,2,100,29,0.370347278,0.629652722,twentyfivemin
0,2,100,20,0.260632083,0.739367917,twentyfivemin
0,2,100,14,0.363952654,0.636047346,twentyfivemin
0,2,100,11,0.3640852,0.6359148,twentyfivemin
0,2,100,17,0.4811704,0.5188296,twentyfivemin
0,2,100,19,0.621522976,0.378477024,twentyfivemin
0,2,100,1,0.318578712,0.681421288,twentyfivemin
0,2,100,4,0.439487531,0.560512469,twentyfivemin
0,2,100,18,0.402182287,0.597817713,twentyfivemin
0,2,100,15,0.392454248,0.607545752,twentyfivemin
0,2,100,9,0.474325409,0.525674591,twentyfivemin
0,2,100,28,0.586278372,0.413721628,twentyfivemin
0,2,100,2,0.438201599,0.561798401,twentyfivemin
0,2,100,26,0.334338648,0.665661352,twentyfivemin
0,2,100,21,0.561281384,0.438718616,twentyfivemin
0,2,100,22,0.542805322,0.457194678,twentyfivemin
0,2,100,24,0.474932338,0.525067662,twentyfivemin
0,2,100,23,0.666324592,0.333675408,twentyfivemin
0,2,100,27,0.442309321,0.557690679,twentyfivemin
0,2,100,7,0.426308675,0.573691325,twentyfivemin
0,2,200,5,0.588816794,0.411183206,twentyfivemin
0,2,200,6,0.242033815,0.757966185,twentyfivemin
0,2,200,0,0.478351597,0.521648403,twentyfivemin
0,2,200,8,0.593030201,0.406969799,twentyfivemin
0,2,200,12,0.526301848,0.473698152,twentyfivemin
0,2,200,16,0.520250953,0.479749047,twentyfivemin
0,2,200,13,0.419670684,0.580329316,twentyfivemin
0,2,200,3,0.398923996,0.601076004,twentyfivemin
0,2,200,10,0.300720059,0.699279941,twentyfivemin
0,2,200,25,0.397042196,0.602957804,twentyfivemin
0,2,200,29,0.373343396,0.626656604,twentyfivemin
0,2,200,20,0.264384881,0.735615119,twentyfivemin
0,2,200,14,0.348823446,0.651176554,twentyfivemin
0,2,200,11,0.372845281,0.627154719,twentyfivemin
0,2,200,17,0.482149987,0.517850013,twentyfivemin
0,2,200,19,0.602372678,0.397627322,twentyfivemin
0,2,200,1,0.32263114,0.67736886,twentyfivemin
0,2,200,4,0.430323567,0.569676433,twentyfivemin
0,2,200,18,0.402451261,0.597548739,twentyfivemin
0,2,200,15,0.399475697,0.600524303,twentyfivemin
0,2,200,9,0.466791912,0.533208088,twentyfivemin
0,2,200,28,0.578689177,0.421310823,twentyfivemin
0,2,200,2,0.440966679,0.559033321,twentyfivemin
0,2,200,26,0.333579914,0.666420086,twentyfivemin
0,2,200,21,0.548976548,0.451023452,twentyfivemin
0,2,200,22,0.530432942,0.469567058,twentyfivemin
0,2,200,24,0.45991626,0.54008374,twentyfivemin
0,2,200,23,0.671457445,0.328542555,twentyfivemin
0,2,200,27,0.441229382,0.558770618,twentyfivemin
0,2,200,7,0.397443121,0.602556879,twentyfivemin
0,2,400,5,0.588884405,0.411115595,twentyfivemin
0,2,400,6,0.240713547,0.759286453,twentyfivemin
0,2,400,0,0.476490724,0.523509276,twentyfivemin
0,2,400,8,0.594767839,0.405232161,twentyfivemin
0,2,400,12,0.524573928,0.475426072,twentyfivemin
0,2,400,16,0.519860182,0.480139818,twentyfivemin
0,2,400,13,0.421050753,0.578949247,twentyfivemin
0,2,400,3,0.399979537,0.600020463,twentyfivemin
0,2,400,10,0.301901199,0.698098801,twentyfivemin
0,2,400,25,0.398101694,0.601898306,twentyfivemin
0,2,400,29,0.376522699,0.623477301,twentyfivemin
0,2,400,20,0.265047941,0.734952059,twentyfivemin
0,2,400,14,0.348528515,0.651471485,twentyfivemin
0,2,400,11,0.373182124,0.626817876,twentyfivemin
0,2,400,17,0.481795009,0.518204991,twentyfivemin
0,2,400,19,0.601832373,0.398167627,twentyfivemin
0,2,400,1,0.325605926,0.674394074,twentyfivemin
0,2,400,4,0.434233372,0.565766628,twentyfivemin
0,2,400,18,0.403057889,0.596942111,twentyfivemin
0,2,400,15,0.407440642,0.592559358,twentyfivemin
0,2,400,9,0.467989372,0.532010628,twentyfivemin
0,2,400,28,0.578724422,0.421275578,twentyfivemin
0,2,400,2,0.439391418,0.560608582,twentyfivemin
0,2,400,26,0.3328194,0.6671806,twentyfivemin
0,2,400,21,0.550421927,0.449578073,twentyfivemin
0,2,400,22,0.531655401,0.468344599,twentyfivemin
0,2,400,24,0.459468898,0.540531102,twentyfivemin
0,2,400,23,0.670207482,0.329792518,twentyfivemin
0,2,400,27,0.441900023,0.558099977,twentyfivemin
0,2,400,7,0.398983044,0.601016956,twentyfivemin
0,2,800,5,0.588697456,0.411302544,twentyfivemin
0,2,800,6,0.240247547,0.759752453,twentyfivemin
0,2,800,0,0.47649495,0.52350505,twentyfivemin
0,2,800,8,0.59564637,0.40435363,twentyfivemin
0,2,800,12,0.522606897,0.477393103,twentyfivemin
0,2,800,16,0.522290593,0.477709407,twentyfivemin
0,2,800,13,0.421163062,0.578836938,twentyfivemin
0,2,800,3,0.399068031,0.600931969,twentyfivemin
0,2,800,10,0.302244097,0.697755903,twentyfivemin
0,2,800,25,0.399190102,0.600809898,twentyfivemin
0,2,800,29,0.377742447,0.622257553,twentyfivemin
0,2,800,20,0.264384385,0.735615615,twentyfivemin
0,2,800,14,0.34718176,0.65281824,twentyfivemin
0,2,800,11,0.373064174,0.626935826,twentyfivemin
0,2,800,17,0.481186689,0.518813311,twentyfivemin
0,2,800,19,0.601421144,0.398578856,twentyfivemin
0,2,800,1,0.326422728,0.673577272,twentyfivemin
0,2,800,4,0.434659005,0.565340995,twentyfivemin
0,2,800,18,0.402548651,0.597451349,twentyfivemin
0,2,800,15,0.411938925,0.588061075,twentyfivemin
0,2,800,9,0.468073156,0.531926844,twentyfivemin
0,2,800,28,0.579051791,0.420948209,twentyfivemin
0,2,800,2,0.439825905,0.560174095,twentyfivemin
0,2,800,26,0.332373009,0.667626991,twentyfivemin
0,2,800,21,0.550889403,0.449110597,twentyfivemin
0,2,800,22,0.531248188,0.468751812,twentyfivemin
0,2,800,24,0.460076756,0.539923244,twentyfivemin
0,2,800,23,0.669639741,0.330360259,twentyfivemin
0,2,800,27,0.442481115,0.557518885,twentyfivemin
0,2,800,7,0.399103955,0.600896045,twentyfivemin
0,3,100,5,0.584984826,0.415015174,twentyfivemin
0,3,100,6,0.257490249,0.742509751,twentyfivemin
0,3,100,0,0.486899262,0.513100738,twentyfivemin
0,3,100,8,0.583091958,0.416908042,twentyfivemin
0,3,100,12,0.532959934,0.467040066,twentyfivemin
0,3,100,16,0.527572797,0.472427203,twentyfivemin
0,3,100,13,0.407134354,0.592865646,twentyfivemin
0,3,100,3,0.415581067,0.584418933,twentyfivemin
0,3,100,10,0.303703577,0.696296423,twentyfivemin
0,3,100,25,0.405625966,0.594374034,twentyfivemin
0,3,100,29,0.361578579,0.638421421,twentyfivemin
0,3,100,20,0.264506551,0.735493449,twentyfivemin
0,3,100,14,0.377413638,0.622586362,twentyfivemin
0,3,100,11,0.36649801,0.63350199,twentyfivemin
0,3,100,17,0.481681307,0.518318693,twentyfivemin
0,3,100,19,0.617709275,0.382290725,twentyfivemin
0,3,100,1,0.32222237,0.67777763,twentyfivemin
0,3,100,4,0.445970508,0.554029492,twentyfivemin
0,3,100,18,0.406510382,0.593489618,twentyfivemin
0,3,100,15,0.390123772,0.609876228,twentyfivemin
0,3,100,9,0.459441733,0.540558267,twentyfivemin
0,3,100,28,0.557202104,0.442797896,twentyfivemin
0,3,100,2,0.44360112,0.55639888,twentyfivemin
0,3,100,26,0.335507748,0.664492252,twentyfivemin
0,3,100,21,0.574673544,0.425326456,twentyfivemin
0,3,100,22,0.483669575,0.516330425,twentyfivemin
0,3,100,24,0.460751935,0.539248065,twentyfivemin
0,3,100,23,0.644134395,0.355865605,twentyfivemin
0,3,100,27,0.436262357,0.563737643,twentyfivemin
0,3,100,7,0.40491791,0.59508209,twentyfivemin
0,3,200,5,0.581207153,0.418792847,twentyfivemin
0,3,200,6,0.247296139,0.752703861,twentyfivemin
0,3,200,0,0.468586083,0.531413917,twentyfivemin
0,3,200,8,0.576955557,0.423044443,twentyfivemin
0,3,200,12,0.534962433,0.465037567,twentyfivemin
0,3,200,16,0.533216653,0.466783347,twentyfivemin
0,3,200,13,0.40593218,0.59406782,twentyfivemin
0,3,200,3,0.400025735,0.599974265,twentyfivemin
0,3,200,10,0.296008926,0.703991074,twentyfivemin
0,3,200,25,0.399103689,0.600896311,twentyfivemin
0,3,200,29,0.366277528,0.633722472,twentyfivemin
0,3,200,20,0.269845838,0.730154162,twentyfivemin
0,3,200,14,0.363045099,0.636954901,twentyfivemin
0,3,200,11,0.372385825,0.627614175,twentyfivemin
0,3,200,17,0.479631578,0.520368422,twentyfivemin
0,3,200,19,0.60057412,0.39942588,twentyfivemin
0,3,200,1,0.3252201,0.6747799,twentyfivemin
0,3,200,4,0.439511777,0.560488223,twentyfivemin
0,3,200,18,0.40716748,0.59283252,twentyfivemin
0,3,200,15,0.394574293,0.605425707,twentyfivemin
0,3,200,9,0.460628642,0.539371358,twentyfivemin
0,3,200,28,0.557038364,0.442961636,twentyfivemin
0,3,200,2,0.437381476,0.562618524,twentyfivemin
0,3,200,26,0.337377958,0.662622042,twentyfivemin
0,3,200,21,0.567763347,0.432236653,twentyfivemin
0,3,200,22,0.499137995,0.500862005,twentyfivemin
0,3,200,24,0.459292375,0.540707625,twentyfivemin
0,3,200,23,0.651252763,0.348747237,twentyfivemin
0,3,200,27,0.440946286,0.559053714,twentyfivemin
0,3,200,7,0.398447472,0.601552528,twentyfivemin
0,3,400,5,0.578775387,0.421224613,twentyfivemin
0,3,400,6,0.244099092,0.755900908,twentyfivemin
0,3,400,0,0.46568777,0.53431223,twentyfivemin
0,3,400,8,0.580559434,0.419440566,twentyfivemin
0,3,400,12,0.532651678,0.467348322,twentyfivemin
0,3,400,16,0.535871241,0.464128759,twentyfivemin
0,3,400,13,0.407216188,0.592783812,twentyfivemin
0,3,400,3,0.393539617,0.606460383,twentyfivemin
0,3,400,10,0.297106813,0.702893187,twentyfivemin
0,3,400,25,0.404521188,0.595478812,twentyfivemin
0,3,400,29,0.370538668,0.629461332,twentyfivemin
0,3,400,20,0.273028406,0.726971594,twentyfivemin
0,3,400,14,0.355508834,0.644491166,twentyfivemin
0,3,400,11,0.373789847,0.626210153,twentyfivemin
0,3,400,17,0.480701059,0.519298941,twentyfivemin
0,3,400,19,0.597029546,0.402970454,twentyfivemin
0,3,400,1,0.328654355,0.671345645,twentyfivemin
0,3,400,4,0.441342353,0.558657647,twentyfivemin
0,3,400,18,0.402580074,0.597419926,twentyfivemin
0,3,400,15,0.403541435,0.596458565,twentyfivemin
0,3,400,9,0.462386545,0.537613455,twentyfivemin
0,3,400,28,0.561924929,0.438075071,twentyfivemin
0,3,400,2,0.438481663,0.561518337,twentyfivemin
0,3,400,26,0.342403541,0.657596459,twentyfivemin
0,3,400,21,0.575025807,0.424974193,twentyfivemin
0,3,400,22,0.498292254,0.501707746,twentyfivemin
0,3,400,24,0.457625777,0.542374223,twentyfivemin
0,3,400,23,0.656273924,0.343726076,twentyfivemin
0,3,400,27,0.441240276,0.558759724,twentyfivemin
0,3,400,7,0.398954999,0.601045001,twentyfivemin
